"","date","county_code","N","N_prev"
"9522","10.02.2021","county50",0,3
"9523","11.02.2021","county50",0,3
"9524","12.02.2021","county50",0,3
"9525","13.02.2021","county50",0,3
"9526","14.02.2021","county50",0,3
"9527","15.02.2021","county50",0,2
"9528","16.02.2021","county50",0,2
"9529","17.02.2021","county50",0,2
"9530","18.02.2021","county50",0,2
"9531","19.02.2021","county50",0,2
"9532","20.02.2021","county50",0,2
"9533","21.02.2021","county50",1,2
"9534","22.02.2021","county50",0,2
"9535","23.02.2021","county50",0,2
"9536","24.02.2021","county50",0,2
"9537","25.02.2021","county50",1,3
"9538","26.02.2021","county50",0,2
"9539","27.02.2021","county50",1,3
"9540","28.02.2021","county50",0,3
"9541","01.03.2021","county50",0,3
"9542","02.03.2021","county50",0,3
"9543","03.03.2021","county50",2,4
"9544","04.03.2021","county50",0,4
"9545","05.03.2021","county50",0,3
"9546","06.03.2021","county50",0,3
"9547","07.03.2021","county50",1,4
"9548","08.03.2021","county50",0,4
"9549","09.03.2021","county50",0,4
"9550","10.03.2021","county50",1,4
"9551","11.03.2021","county50",0,3
"9552","12.03.2021","county50",1,3
"9553","13.03.2021","county50",0,3
"9554","14.03.2021","county50",1,4
"9555","15.03.2021","county50",0,3
"9556","16.03.2021","county50",0,3
"9557","17.03.2021","county50",0,3
"9558","18.03.2021","county50",0,2
"9559","19.03.2021","county50",0,2
"9560","20.03.2021","county50",0,2
"9561","21.03.2021","county50",0,2
"9562","22.03.2021","county50",0,3
"9563","23.03.2021","county50",0,2
"9564","24.03.2021","county50",0,2
"9565","25.03.2021","county50",0,3
"9566","26.03.2021","county50",0,3
"9567","27.03.2021","county50",0,3
"9568","28.03.2021","county50",0,2
"9569","29.03.2021","county50",0,2
"9570","30.03.2021","county50",1,3
"9571","31.03.2021","county50",0,3
"9572","01.04.2021","county50",0,2
"9573","02.04.2021","county50",1,3
"9574","03.04.2021","county50",0,3
"9575","04.04.2021","county50",0,3
"9576","05.04.2021","county50",0,2
"9577","06.04.2021","county50",0,2
"9578","07.04.2021","county50",0,2
"9579","08.04.2021","county50",0,2
"9580","09.04.2021","county50",0,2
"9581","10.04.2021","county50",0,2
"9582","11.04.2021","county50",0,2
"9583","12.04.2021","county50",0,2
"9584","13.04.2021","county50",0,2
"9585","14.04.2021","county50",0,2
"9586","15.04.2021","county50",0,2
"9587","16.04.2021","county50",0,2
"9588","17.04.2021","county50",0,2
"9589","18.04.2021","county50",0,2
"9590","19.04.2021","county50",1,3
"9591","20.04.2021","county50",0,4
"9592","21.04.2021","county50",0,4
"9593","22.04.2021","county50",1,5
"9594","23.04.2021","county50",0,4
"9595","24.04.2021","county50",0,4
"9596","25.04.2021","county50",0,4
"9597","26.04.2021","county50",0,3
"9598","27.04.2021","county50",1,4
"9599","28.04.2021","county50",0,4
"9600","29.04.2021","county50",0,4
"9601","30.04.2021","county50",0,4
"9602","01.05.2021","county50",0,4
"9603","02.05.2021","county50",0,4
"9604","03.05.2021","county50",0,3
"9605","04.05.2021","county50",0,3
"9606","05.05.2021","county50",0,3
"9607","06.05.2021","county50",0,3
"9608","07.05.2021","county50",0,2
"9609","08.05.2021","county50",0,2
"9610","09.05.2021","county50",0,2
"9611","10.05.2021","county50",0,2
"9612","11.05.2021","county50",0,2
"9613","12.05.2021","county50",0,2
"9614","13.05.2021","county50",0,2
"9615","14.05.2021","county50",0,2
"9616","15.05.2021","county50",0,2
"9617","16.05.2021","county50",0,2
"9618","17.05.2021","county50",0,2
"9619","18.05.2021","county50",0,2
"9620","19.05.2021","county50",0,0
"9621","20.05.2021","county50",0,0
"9622","21.05.2021","county50",0,0
"9623","22.05.2021","county50",0,0
"9624","23.05.2021","county50",0,0
"9625","24.05.2021","county50",0,0
"9626","25.05.2021","county50",1,1
"9627","26.05.2021","county50",0,0
"9628","27.05.2021","county50",1,1
"9629","28.05.2021","county50",4,5
"9630","29.05.2021","county50",1,6
"9631","30.05.2021","county50",0,6
"9632","31.05.2021","county50",0,3
"9633","01.06.2021","county50",1,3
"9634","02.06.2021","county50",0,2
"9635","03.06.2021","county50",1,3
"9636","04.06.2021","county50",1,4
"9637","05.06.2021","county50",1,5
"9638","06.06.2021","county50",1,5
"9639","07.06.2021","county50",1,5
"9640","08.06.2021","county50",0,4
"9641","09.06.2021","county50",1,5
"9642","10.06.2021","county50",0,4
"9643","11.06.2021","county50",0,4
"9644","12.06.2021","county50",0,4
"9645","13.06.2021","county50",1,5
"9646","14.06.2021","county50",0,4
"9647","15.06.2021","county50",0,4
"9648","16.06.2021","county50",0,3
"9649","17.06.2021","county50",0,3
"9650","18.06.2021","county50",0,2
"9651","19.06.2021","county50",0,2
"9652","20.06.2021","county50",0,2
"9653","21.06.2021","county50",0,2
"9654","22.06.2021","county50",0,2
"9655","23.06.2021","county50",2,4
"9656","24.06.2021","county50",0,4
"9657","25.06.2021","county50",0,4
"9658","26.06.2021","county50",0,4
"9659","27.06.2021","county50",0,4
"9660","28.06.2021","county50",0,3
"9661","29.06.2021","county50",0,2
"9662","30.06.2021","county50",1,3
"9663","01.07.2021","county50",1,4
"9664","02.07.2021","county50",0,4
"9665","03.07.2021","county50",0,4
"9666","04.07.2021","county50",1,5
"9667","05.07.2021","county50",0,5
"9668","06.07.2021","county50",1,6
"9669","07.07.2021","county50",0,5
"9670","08.07.2021","county50",1,6
"9671","09.07.2021","county50",1,6
"9672","10.07.2021","county50",0,4
"9673","11.07.2021","county50",0,3
"9674","12.07.2021","county50",0,2
"9675","13.07.2021","county50",0,2
"9676","14.07.2021","county50",0,2
"9677","15.07.2021","county50",0,2
"9678","16.07.2021","county50",0,2
"9679","17.07.2021","county50",0,3
"9680","18.07.2021","county50",0,3
"9681","19.07.2021","county50",0,2
"9682","20.07.2021","county50",0,2
"9683","21.07.2021","county50",0,2
"9684","22.07.2021","county50",0,2
"9685","23.07.2021","county50",0,2
"9686","24.07.2021","county50",0,2
"9687","25.07.2021","county50",0,2
"9688","26.07.2021","county50",0,2
"9689","27.07.2021","county50",0,2
"9690","28.07.2021","county50",0,2
"9691","29.07.2021","county50",0,2
"9692","30.07.2021","county50",0,0
"9693","31.07.2021","county50",0,0
"9694","01.08.2021","county50",0,0
"9695","02.08.2021","county50",0,0
"9696","03.08.2021","county50",0,0
"9697","04.08.2021","county50",0,0
"9698","05.08.2021","county50",1,1
"9699","06.08.2021","county50",1,2
"9700","07.08.2021","county50",0,1
"9701","08.08.2021","county50",1,2
"9702","09.08.2021","county50",2,3
"9703","10.08.2021","county50",0,3
"9704","11.08.2021","county50",0,3
"9705","12.08.2021","county50",1,3
"9706","13.08.2021","county50",2,1
"9707","14.08.2021","county50",0,1
"9708","15.08.2021","county50",1,2
"9709","16.08.2021","county50",2,3
"9710","17.08.2021","county50",0,2
"9711","18.08.2021","county50",0,1
"9712","19.08.2021","county50",0,1
"9713","20.08.2021","county50",0,1
"9714","21.08.2021","county50",1,2
"9715","22.08.2021","county50",0,2
"9716","23.08.2021","county50",1,4
"9717","24.08.2021","county50",0,4
"9718","25.08.2021","county50",0,4
"9719","26.08.2021","county50",0,4
"9720","27.08.2021","county50",0,4
"9721","28.08.2021","county50",1,4
"9722","29.08.2021","county50",0,3
"9723","30.08.2021","county50",1,4
"9724","31.08.2021","county50",2,4
"9725","01.09.2021","county50",0,4
"9726","02.09.2021","county50",0,3
"9727","03.09.2021","county50",0,2
"9728","04.09.2021","county50",0,2
"9729","05.09.2021","county50",0,2
"9730","06.09.2021","county50",1,3
"9731","07.09.2021","county50",1,4
"9732","08.09.2021","county50",3,5
"9733","09.09.2021","county50",2,6
"9734","10.09.2021","county50",1,7
"9735","11.09.2021","county50",0,7
"9736","12.09.2021","county50",2,9
"9737","13.09.2021","county50",0,5
"9738","14.09.2021","county50",1,6
"9739","15.09.2021","county50",1,8
"9740","16.09.2021","county50",2,9
"9741","17.09.2021","county50",0,9
"9742","18.09.2021","county50",1,9
"9743","19.09.2021","county50",1,8
"9744","20.09.2021","county50",0,6
"9745","21.09.2021","county50",1,6
"9746","22.09.2021","county50",1,3
"9747","23.09.2021","county50",1,2
"9748","24.09.2021","county50",0,2
"9749","25.09.2021","county50",0,2
"9750","26.09.2021","county50",0,2
"9751","27.09.2021","county50",1,2
"9752","28.09.2021","county50",0,2
"9753","29.09.2021","county50",0,2
"9754","30.09.2021","county50",0,2
"9755","01.10.2021","county50",1,2
"9756","02.10.2021","county50",0,2
"9757","03.10.2021","county50",1,2
"9758","04.10.2021","county50",1,2
"9759","05.10.2021","county50",0,2
"9760","06.10.2021","county50",0,3
"9761","07.10.2021","county50",2,4
"9762","08.10.2021","county50",0,4
"9763","09.10.2021","county50",0,4
"9764","10.10.2021","county50",0,3
"9765","11.10.2021","county50",0,1
"9766","12.10.2021","county50",0,0
"9767","13.10.2021","county50",1,1
"9768","14.10.2021","county50",0,1
"9769","15.10.2021","county50",0,1
"9770","16.10.2021","county50",1,2
"9771","17.10.2021","county50",0,2
"9772","18.10.2021","county50",0,1
"9773","19.10.2021","county50",1,2
"9774","20.10.2021","county50",1,3
"9775","21.10.2021","county50",1,4
"9776","22.10.2021","county50",2,5
"9777","23.10.2021","county50",0,4
"9778","24.10.2021","county50",0,4
"9779","25.10.2021","county50",1,4
"9780","26.10.2021","county50",0,4
"9781","27.10.2021","county50",1,4
"9782","28.10.2021","county50",3,6
"9783","29.10.2021","county50",3,8
"9784","30.10.2021","county50",1,9
"9785","31.10.2021","county50",0,8
"9786","01.11.2021","county50",1,4
"9787","02.11.2021","county50",0,4
"9788","03.11.2021","county50",2,5
"9789","04.11.2021","county50",1,6
"9790","05.11.2021","county50",3,9
"9791","06.11.2021","county50",1,10
"9792","07.11.2021","county50",1,11
"9793","08.11.2021","county50",1,10
"9794","09.11.2021","county50",1,9
"9795","10.11.2021","county50",1,9
"9796","11.11.2021","county50",4,11
"9797","12.11.2021","county50",3,13
"9798","13.11.2021","county50",1,14
"9799","14.11.2021","county50",4,17
"9800","15.11.2021","county50",3,18
"9801","16.11.2021","county50",3,18
"9802","17.11.2021","county50",2,18
"9803","18.11.2021","county50",3,21
"9804","19.11.2021","county50",1,20
"9805","20.11.2021","county50",0,19
"9806","21.11.2021","county50",0,19
"9807","22.11.2021","county50",3,20
"9808","23.11.2021","county50",3,19
"9809","24.11.2021","county50",2,17
"9810","25.11.2021","county50",2,18
"9811","26.11.2021","county50",5,19
"9812","27.11.2021","county50",0,19
"9813","28.11.2021","county50",5,22
"9814","29.11.2021","county50",4,23
"9815","30.11.2021","county50",3,21
"9816","01.12.2021","county50",1,20
"9817","02.12.2021","county50",1,16
"9818","03.12.2021","county50",4,18
"9819","04.12.2021","county50",2,20
"9820","05.12.2021","county50",4,24
"9821","06.12.2021","county50",4,22
"9822","07.12.2021","county50",3,19
"9823","08.12.2021","county50",0,15
"9824","09.12.2021","county50",2,15
"9825","10.12.2021","county50",0,12
"9826","11.12.2021","county50",2,14
"9827","12.12.2021","county50",0,15
"9828","13.12.2021","county50",2,18
"9829","14.12.2021","county50",1,16
"9830","15.12.2021","county50",1,15
"9831","16.12.2021","county50",1,15
"9832","17.12.2021","county50",1,12
"9833","18.12.2021","county50",0,12
"9834","19.12.2021","county50",0,13
"9835","20.12.2021","county50",1,13
"9836","21.12.2021","county50",0,7
"9837","22.12.2021","county50",0,6
"9838","23.12.2021","county50",2,7
"9839","24.12.2021","county50",1,7
"9840","25.12.2021","county50",2,9
"9841","26.12.2021","county50",0,9
"9842","27.12.2021","county50",1,7
"9843","28.12.2021","county50",1,7
"9844","29.12.2021","county50",3,9
"9845","30.12.2021","county50",0,8
"9846","31.12.2021","county50",2,9
"9847","01.01.2022","county50",0,7
"9848","02.01.2022","county50",0,7
"9849","03.01.2022","county50",3,10
"9850","04.01.2022","county50",2,11
"9851","05.01.2022","county50",4,14
"9852","06.01.2022","county50",0,12
"9853","07.01.2022","county50",1,11
"9854","08.01.2022","county50",0,10
"9855","09.01.2022","county50",2,12
"9856","10.01.2022","county50",3,14
"9857","11.01.2022","county50",2,14
"9858","12.01.2022","county50",3,17
"9859","13.01.2022","county50",1,15
"9860","14.01.2022","county50",1,9
"9861","15.01.2022","county50",1,10
"9862","16.01.2022","county50",0,10
"9863","17.01.2022","county50",4,12
"9864","18.01.2022","county50",0,11
"9865","19.01.2022","county50",4,12
"9866","20.01.2022","county50",1,7
"9867","21.01.2022","county50",2,9
"9868","22.01.2022","county50",1,10
"9869","23.01.2022","county50",3,13
"9870","24.01.2022","county50",1,9
"9871","25.01.2022","county50",0,6
"9872","26.01.2022","county50",1,6
"9873","27.01.2022","county50",1,5
"9874","28.01.2022","county50",3,5
"9875","29.01.2022","county50",4,9
"9876","30.01.2022","county50",4,11
"9877","31.01.2022","county50",3,10
"9878","01.02.2022","county50",4,11
"9879","02.02.2022","county50",6,12
"9880","03.02.2022","county50",2,11
"9881","04.02.2022","county50",4,13
"9882","05.02.2022","county50",1,13
"9883","06.02.2022","county50",6,17
"9884","07.02.2022","county50",6,22
"9885","08.02.2022","county50",4,19
"9886","09.02.2022","county50",2,12
"9887","10.02.2022","county50",5,14
"9888","11.02.2022","county50",3,11
"9889","12.02.2022","county50",7,17
"9890","13.02.2022","county50",7,20
"9891","14.02.2022","county50",7,23
"9892","15.02.2022","county50",11,30
"9893","16.02.2022","county50",4,27
"9894","17.02.2022","county50",5,27
"9895","18.02.2022","county50",12,32
"9896","19.02.2022","county50",7,34
"9897","20.02.2022","county50",2,37
"9898","21.02.2022","county50",10,38
"9899","22.02.2022","county50",9,40
"9900","23.02.2022","county50",7,36
"9901","24.02.2022","county50",10,37
"9902","25.02.2022","county50",4,31
"9903","26.02.2022","county50",6,34
"9904","27.02.2022","county50",7,37
"9905","28.02.2022","county50",14,42
"9906","01.03.2022","county50",10,41
"9907","02.03.2022","county50",5,36
"9908","03.03.2022","county50",9,30
"9909","04.03.2022","county50",12,34
"9910","05.03.2022","county50",6,33
"9911","06.03.2022","county50",10,39
"9912","07.03.2022","county50",11,40
"9913","08.03.2022","county50",14,49
"9914","09.03.2022","county50",4,41
"9915","10.03.2022","county50",11,41
"9916","11.03.2022","county50",6,39
"9917","12.03.2022","county50",4,40
"9918","13.03.2022","county50",4,43
"9919","14.03.2022","county50",13,45
"9920","15.03.2022","county50",5,37
"9921","16.03.2022","county50",3,33
"9922","17.03.2022","county50",3,28
"9923","18.03.2022","county50",4,24
"9924","19.03.2022","county50",1,23
"9925","20.03.2022","county50",2,24
"9926","21.03.2022","county50",5,25
"9927","22.03.2022","county50",3,21
"9928","23.03.2022","county50",3,15
"9929","24.03.2022","county50",5,18
"9930","25.03.2022","county50",3,18
"9931","26.03.2022","county50",2,17
"9932","27.03.2022","county50",2,16
"9933","28.03.2022","county50",5,19
"9934","29.03.2022","county50",3,19
"9935","30.03.2022","county50",5,20
"9936","31.03.2022","county50",1,15
"9937","01.04.2022","county50",3,16
"9938","02.04.2022","county50",4,20
"9939","03.04.2022","county50",4,24
"9940","04.04.2022","county50",0,17
"9941","05.04.2022","county50",5,21
"9942","06.04.2022","county50",5,25
"9943","07.04.2022","county50",2,24
"9944","08.04.2022","county50",4,26
"9945","09.04.2022","county50",4,29
"9946","10.04.2022","county50",4,31
"9947","11.04.2022","county50",1,26
"9948","12.04.2022","county50",1,20
"9949","13.04.2022","county50",4,20
"9950","14.04.2022","county50",2,21
"9951","15.04.2022","county50",3,22
"9952","16.04.2022","county50",3,24
"9953","17.04.2022","county50",3,24
"9954","18.04.2022","county50",1,22
"9955","19.04.2022","county50",2,21
"9956","20.04.2022","county50",3,19
"9957","21.04.2022","county50",3,18
"9958","22.04.2022","county50",1,13
"9959","23.04.2022","county50",1,12
"9960","24.04.2022","county50",0,12
"9961","25.04.2022","county50",2,11
"9962","26.04.2022","county50",1,10
"9963","27.04.2022","county50",0,8
"9964","28.04.2022","county50",0,7
"9965","29.04.2022","county50",0,6
"9966","30.04.2022","county50",0,5
"9967","01.05.2022","county50",0,5
"9968","02.05.2022","county50",0,5
"9969","03.05.2022","county50",0,4
"9970","04.05.2022","county50",1,5
"9971","05.05.2022","county50",1,6
"9972","06.05.2022","county50",0,4
"9973","07.05.2022","county50",0,4
"9974","08.05.2022","county50",1,5
"9975","09.05.2022","county50",4,9
"9976","10.05.2022","county50",3,11
"9977","11.05.2022","county50",2,12
"9978","12.05.2022","county50",0,9
"9979","13.05.2022","county50",2,9
"9980","14.05.2022","county50",3,11
"9981","15.05.2022","county50",0,11
"9982","16.05.2022","county50",0,9
"9983","17.05.2022","county50",1,10
"9984","18.05.2022","county50",1,10
"9985","19.05.2022","county50",1,11
"9986","20.05.2022","county50",1,6
"9987","21.05.2022","county50",0,6
"9988","22.05.2022","county50",2,7
"9989","23.05.2022","county50",1,5
"9990","24.05.2022","county50",0,5
"9991","25.05.2022","county50",2,3
"9992","26.05.2022","county50",0,2
"9993","27.05.2022","county50",3,4
"9994","28.05.2022","county50",0,4
"9995","29.05.2022","county50",1,5
"9996","30.05.2022","county50",0,5
"9997","31.05.2022","county50",0,3
"9998","01.06.2022","county50",1,3
"9999","02.06.2022","county50",2,5
"10000","03.06.2022","county50",3,8
"10001","04.06.2022","county50",0,8
"10002","05.06.2022","county50",0,6
"10003","06.06.2022","county50",1,7
"10004","07.06.2022","county50",2,10
"10005","08.06.2022","county50",1,9
"10006","09.06.2022","county50",0,7
"10007","10.06.2022","county50",5,9
"10008","11.06.2022","county50",4,13
"10009","12.06.2022","county50",4,15
"10010","13.06.2022","county50",4,16
"10011","14.06.2022","county50",2,16
"10012","15.06.2022","county50",2,14
"10013","16.06.2022","county50",5,17
"10014","17.06.2022","county50",2,16
"10015","18.06.2022","county50",2,14
"10016","19.06.2022","county50",8,22
"10017","20.06.2022","county50",3,25
"10018","21.06.2022","county50",8,28
"10019","22.06.2022","county50",6,31
"10020","23.06.2022","county50",3,27
"10021","24.06.2022","county50",7,24
"10022","25.06.2022","county50",5,24
"10023","26.06.2022","county50",5,25
"10024","27.06.2022","county50",3,25
"10025","28.06.2022","county50",7,29
"10026","29.06.2022","county50",8,28
"10027","30.06.2022","county50",13,37
"10028","01.07.2022","county50",14,45
"10029","02.07.2022","county50",4,42
"10030","03.07.2022","county50",2,41
"10031","04.07.2022","county50",4,31
"10032","05.07.2022","county50",3,26
"10033","06.07.2022","county50",3,18
"10034","07.07.2022","county50",2,18
"10035","08.07.2022","county50",3,19
"10036","09.07.2022","county50",3,19
"10037","10.07.2022","county50",6,23
"10038","11.07.2022","county50",3,21
"10039","12.07.2022","county50",5,18
"10040","13.07.2022","county50",2,15
"10041","14.07.2022","county50",3,16
"10042","15.07.2022","county50",5,14
"10043","16.07.2022","county50",2,14
"10044","17.07.2022","county50",4,18
"10045","18.07.2022","county50",5,24
"10046","19.07.2022","county50",2,24
"10047","20.07.2022","county50",4,23
"10048","21.07.2022","county50",2,22
"10049","22.07.2022","county50",4,23
"10050","23.07.2022","county50",0,22
"10051","24.07.2022","county50",1,22
"10052","25.07.2022","county50",5,20
"10053","26.07.2022","county50",2,16
"10054","27.07.2022","county50",4,19
"10055","28.07.2022","county50",3,21
"10056","29.07.2022","county50",4,17
"10057","30.07.2022","county50",3,19
"10058","31.07.2022","county50",4,22
"10059","01.08.2022","county50",2,20
"10060","02.08.2022","county50",5,25
"10061","03.08.2022","county50",3,26
"10062","04.08.2022","county50",0,21
"10063","05.08.2022","county50",3,19
"10064","06.08.2022","county50",2,21
"10065","07.08.2022","county50",2,21
"10066","08.08.2022","county50",1,20
"10067","09.08.2022","county50",8,24
"10068","10.08.2022","county50",0,22
"10069","11.08.2022","county50",5,23
"10070","12.08.2022","county50",2,18
"10071","13.08.2022","county50",0,16
"10072","14.08.2022","county50",4,19
"10073","15.08.2022","county50",2,16
"10074","16.08.2022","county50",0,12
"10075","17.08.2022","county50",0,9
"10076","18.08.2022","county50",4,11
"10077","19.08.2022","county50",3,11
"10078","20.08.2022","county50",1,10
"10079","21.08.2022","county50",1,11
"10080","22.08.2022","county50",4,15
"10081","23.08.2022","county50",2,15
"10082","24.08.2022","county50",1,13
"10083","25.08.2022","county50",2,12
"10084","26.08.2022","county50",1,10
"10085","27.08.2022","county50",1,10
"10086","28.08.2022","county50",0,11
"10087","29.08.2022","county50",2,12
"10088","30.08.2022","county50",1,11
"10089","31.08.2022","county50",1,9
"10090","01.09.2022","county50",1,9
"10091","02.09.2022","county50",0,5
"10092","03.09.2022","county50",1,5
"10093","04.09.2022","county50",0,5
"10094","05.09.2022","county50",2,8
"10095","06.09.2022","county50",1,6
"10096","07.09.2022","county50",2,8
"10097","08.09.2022","county50",4,12
"10098","09.09.2022","county50",0,9
"10099","10.09.2022","county50",4,12
"10100","11.09.2022","county50",1,12
"10101","12.09.2022","county50",4,14
"10102","13.09.2022","county50",3,13
"10103","14.09.2022","county50",1,12
"10104","15.09.2022","county50",3,15
"10105","16.09.2022","county50",3,13
"10106","17.09.2022","county50",1,13
"10107","18.09.2022","county50",0,10
"10108","19.09.2022","county50",1,10
"10109","20.09.2022","county50",1,8
"10110","21.09.2022","county50",2,7
"10111","22.09.2022","county50",1,7
"10112","23.09.2022","county50",0,5
"10113","24.09.2022","county50",1,6
"10114","25.09.2022","county50",2,8
"10115","26.09.2022","county50",0,7
"10116","27.09.2022","county50",0,4
"10117","28.09.2022","county50",1,5
"10118","29.09.2022","county50",0,5
"10119","30.09.2022","county50",3,8
"10120","01.10.2022","county50",1,9
"10121","02.10.2022","county50",0,10
"10122","03.10.2022","county50",0,9
"10123","04.10.2022","county50",2,7
"10124","05.10.2022","county50",1,7
"10125","06.10.2022","county50",0,5
"10126","07.10.2022","county50",3,4
"10127","08.10.2022","county50",1,5
"10128","09.10.2022","county50",1,6
"10129","10.10.2022","county50",1,4
"10130","11.10.2022","county50",0,4
"10131","12.10.2022","county50",3,6
"10132","13.10.2022","county50",2,7
"10133","14.10.2022","county50",3,7
"10134","15.10.2022","county50",1,8
"10135","16.10.2022","county50",0,9
"10136","17.10.2022","county50",0,7
"10137","18.10.2022","county50",2,8
"10138","19.10.2022","county50",3,10
"10139","20.10.2022","county50",0,9
"10140","21.10.2022","county50",1,9
"10141","22.10.2022","county50",0,10
"10142","23.10.2022","county50",3,11
"10143","24.10.2022","county50",3,14
"10144","25.10.2022","county50",2,14
"10145","26.10.2022","county50",2,15
"10146","27.10.2022","county50",2,10
"10147","28.10.2022","county50",2,10
"10148","29.10.2022","county50",3,12
"10149","30.10.2022","county50",2,15
"10150","31.10.2022","county50",2,15
"10151","01.11.2022","county50",2,14
"10152","02.11.2022","county50",1,13
"10153","03.11.2022","county50",1,12
"10154","04.11.2022","county50",2,9
"10155","05.11.2022","county50",3,12
"10156","06.11.2022","county50",3,15
"10157","07.11.2022","county50",2,12
"10158","08.11.2022","county50",3,9
"10159","09.11.2022","county50",0,5
"10160","10.11.2022","county50",4,6
"10161","11.11.2022","county50",2,8
"10162","12.11.2022","county50",2,9
"10163","13.11.2022","county50",5,12
"10164","14.11.2022","county50",7,18
"10165","15.11.2022","county50",3,17
"10166","16.11.2022","county50",6,19
"10167","17.11.2022","county50",8,25
"10168","18.11.2022","county50",7,26
"10169","19.11.2022","county50",5,31
"10170","20.11.2022","county50",3,33
"10171","21.11.2022","county50",3,28
"10172","22.11.2022","county50",6,22
"10173","23.11.2022","county50",6,24
"10174","24.11.2022","county50",6,26
"10175","25.11.2022","county50",4,24
"10176","26.11.2022","county50",3,27
"10177","27.11.2022","county50",5,32
"10178","28.11.2022","county50",3,24
"10179","29.11.2022","county50",2,22
"10180","30.11.2022","county50",4,18
"10181","01.12.2022","county50",3,19
"10182","02.12.2022","county50",4,21
"10183","03.12.2022","county50",4,23
"10184","04.12.2022","county50",3,25
"10185","05.12.2022","county50",2,21
"10186","06.12.2022","county50",6,21
"10187","07.12.2022","county50",5,21
"10188","08.12.2022","county50",3,20
"10189","09.12.2022","county50",3,20
"10190","10.12.2022","county50",2,20
"10191","11.12.2022","county50",3,22
"10192","12.12.2022","county50",3,24
"10193","13.12.2022","county50",2,16
"10194","14.12.2022","county50",4,16
"10195","15.12.2022","county50",4,17
"10196","16.12.2022","county50",6,21
"10197","17.12.2022","county50",2,22
"10198","18.12.2022","county50",0,20
"10199","19.12.2022","county50",6,21
"10200","20.12.2022","county50",2,22
"10201","06.03.2020","county54",0,0
"10202","07.03.2020","county54",0,0
"10203","08.03.2020","county54",0,0
"10204","09.03.2020","county54",0,0
"10205","10.03.2020","county54",0,0
"10206","11.03.2020","county54",0,0
"10207","12.03.2020","county54",0,0
"10208","13.03.2020","county54",0,0
"10209","14.03.2020","county54",0,0
"10210","15.03.2020","county54",0,0
"10211","16.03.2020","county54",0,0
"10212","17.03.2020","county54",1,1
"10213","18.03.2020","county54",1,2
"10214","19.03.2020","county54",0,2
"10215","20.03.2020","county54",0,2
"10216","21.03.2020","county54",0,1
"10217","22.03.2020","county54",0,1
"10218","23.03.2020","county54",0,1
"10219","24.03.2020","county54",1,2
"10220","25.03.2020","county54",0,1
"10221","26.03.2020","county54",2,3
"10222","27.03.2020","county54",1,2
"10223","28.03.2020","county54",1,3
"10224","29.03.2020","county54",1,4
"10225","30.03.2020","county54",0,4
"10226","31.03.2020","county54",2,6
"10227","01.04.2020","county54",0,6
"10228","02.04.2020","county54",1,7
"10229","03.04.2020","county54",0,5
"10230","04.04.2020","county54",0,5
"10231","05.04.2020","county54",0,5
"10232","06.04.2020","county54",0,5
"10233","07.04.2020","county54",0,5
"10234","08.04.2020","county54",0,4
"10235","09.04.2020","county54",0,4
"10236","10.04.2020","county54",0,4
"10237","11.04.2020","county54",0,4
"10238","12.04.2020","county54",1,5
"10239","13.04.2020","county54",0,5
"10240","14.04.2020","county54",0,4
"10241","15.04.2020","county54",0,4
"10242","16.04.2020","county54",0,4
"10243","17.04.2020","county54",1,2
"10244","18.04.2020","county54",1,3
"10245","19.04.2020","county54",0,3
"10246","20.04.2020","county54",0,3
"10247","21.04.2020","county54",0,3
"10248","22.04.2020","county54",1,3
"10249","23.04.2020","county54",1,3
"10250","24.04.2020","county54",0,3
"10251","25.04.2020","county54",0,3
"10252","26.04.2020","county54",0,3
"10253","27.04.2020","county54",0,3
"10254","28.04.2020","county54",1,4
"10255","29.04.2020","county54",0,4
"10256","30.04.2020","county54",0,4
"10257","01.05.2020","county54",0,4
"10258","02.05.2020","county54",0,3
"10259","03.05.2020","county54",0,3
"10260","04.05.2020","county54",0,3
"10261","05.05.2020","county54",0,3
"10262","06.05.2020","county54",0,3
"10263","07.05.2020","county54",0,3
"10264","08.05.2020","county54",0,2
"10265","09.05.2020","county54",0,2
"10266","10.05.2020","county54",0,2
"10267","11.05.2020","county54",0,2
"10268","12.05.2020","county54",0,2
"10269","13.05.2020","county54",0,2
"10270","14.05.2020","county54",0,2
"10271","15.05.2020","county54",0,2
"10272","16.05.2020","county54",0,2
"10273","17.05.2020","county54",0,2
"10274","18.05.2020","county54",0,2
"10275","19.05.2020","county54",0,2
"10276","20.05.2020","county54",0,2
"10277","21.05.2020","county54",0,2
"10278","22.05.2020","county54",0,2
"10279","23.05.2020","county54",0,2
"10280","24.05.2020","county54",0,2
"10281","25.05.2020","county54",0,1
"10282","26.05.2020","county54",0,0
"10283","27.05.2020","county54",0,0
"10284","28.05.2020","county54",0,0
"10285","29.05.2020","county54",0,0
"10286","30.05.2020","county54",0,0
"10287","31.05.2020","county54",0,0
"10288","01.06.2020","county54",0,0
"10289","02.06.2020","county54",0,0
"10290","03.06.2020","county54",0,0
"10291","04.06.2020","county54",0,0
"10292","05.06.2020","county54",0,0
"10293","06.06.2020","county54",0,0
"10294","07.06.2020","county54",0,0
"10295","08.06.2020","county54",0,0
"10296","09.06.2020","county54",0,0
"10297","10.06.2020","county54",0,0
